Unnamed: 0,restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,label,new_aspect_1,new_aspect_2
60,pasir-panjang-food-centre,Decided to give this stall another try.,#Oyster #omelette is not bad! But $8 😨.,Dai Jiawen,@eienkisu,food,"not, bad","['not', 'bad']","['not', 'bad']",1,food,food
61,ah-hua-kelong-1,Chilli Crab Mantou,"$8.80 for this - too expensice. Not my idea of mantou... This is kou rou bao's bread not mantou 😭😭 
The chilli crab sauce was too sour and too spicy. Will not order again. ",Ems Huang,@brickredlips,food,"chilli, crab",['chilli'],[],0,food,
62,ah-hua-kelong-1,Chilli Crab Mantou,"$8.80 for this - too expensice. Not my idea of mantou... This is kou rou bao's bread not mantou 😭😭 
The chilli crab sauce was too sour and too spicy. Will not order again. ",Ems Huang,@brickredlips,food,sour,['sour'],['sour'],0,food,
63,hong-kong-jin-tian-roast-meat,Roast Meat & Char Siew,"I told the Cantonese owner they were closed three times I visited and today it's open when I was only passing by haha. Unfortunately I think I ordered the wrong things - maybe they should be roast duck and noodles. Char siew was mediocre but roast meat was decent - chunky and crispy skin. He told me to take more of that garnish, then I realised everyone raves about it haha.",Thiam Peng Tan,@thiampeng,food,"roast, meat, char, siewi, told, cantonese, owner, closed, three, times, visited, today, open","['roast', 'char', 'siewi', 'told', 'cantonese', 'owner', 'closed', 'three', 'times', 'visited', 'today', 'open']","['siewi', 'told', 'closed', 'three', 'visited', 'open']",0,food,
64,hong-kong-jin-tian-roast-meat,Roast Meat & Char Siew,"I told the Cantonese owner they were closed three times I visited and today it's open when I was only passing by haha. Unfortunately I think I ordered the wrong things - maybe they should be roast duck and noodles. Char siew was mediocre but roast meat was decent - chunky and crispy skin. He told me to take more of that garnish, then I realised everyone raves about it haha.",Thiam Peng Tan,@thiampeng,food,"passing, haha","['passing', 'haha']","['passing', 'haha']",0,,
65,hong-kong-jin-tian-roast-meat,Roast Meat & Char Siew,"I told the Cantonese owner they were closed three times I visited and today it's open when I was only passing by haha. Unfortunately I think I ordered the wrong things - maybe they should be roast duck and noodles. Char siew was mediocre but roast meat was decent - chunky and crispy skin. He told me to take more of that garnish, then I realised everyone raves about it haha.",Thiam Peng Tan,@thiampeng,food,"decent, chunky","['decent', 'chunky']","['decent', 'chunky']",1,food,food
66,hong-kong-jin-tian-roast-meat,Roast Meat & Char Siew,"I told the Cantonese owner they were closed three times I visited and today it's open when I was only passing by haha. Unfortunately I think I ordered the wrong things - maybe they should be roast duck and noodles. Char siew was mediocre but roast meat was decent - chunky and crispy skin. He told me to take more of that garnish, then I realised everyone raves about it haha.",Thiam Peng Tan,@thiampeng,food,"crispy, skin","['crispy', 'skin']",['crispy'],1,food,food
67,blk-161-bukit-merah-central-coffee-shop,Economical Rice,"Braised pork belly, minced meat brinjal, black pepper chicken. The pork was disgusting. Cold, mushy and nauseating. Their attitude needs some improvement too.",Thiam Peng Tan,@thiampeng,food,"ricebraised, pork, belly","['ricebraised', 'belly']",['ricebraised'],0,food,
68,blk-161-bukit-merah-central-coffee-shop,Economical Rice,"Braised pork belly, minced meat brinjal, black pepper chicken. The pork was disgusting. Cold, mushy and nauseating. Their attitude needs some improvement too.",Thiam Peng Tan,@thiampeng,food,"brinjal, black, pepper, chicken","['brinjal', 'black', 'pepper']","['brinjal', 'black']",0,food,
69,blk-161-bukit-merah-central-coffee-shop,Economical Rice,"Braised pork belly, minced meat brinjal, black pepper chicken. The pork was disgusting. Cold, mushy and nauseating. Their attitude needs some improvement too.",Thiam Peng Tan,@thiampeng,food,disgusting,['disgusting'],['disgusting'],-1,food,food
70,london-fat-duck-wagyu-of-duck,Signature London Duck Congee,"Few slices of fatty duck meat.
Less salty congee. That is that.",Kevin M,@WKB,food,"congeefew, slices, fatty, duck, meat","['congeefew', 'slices', 'fatty']",['congeefew'],-1,portion,portion
71,london-fat-duck-wagyu-of-duck,Signature London Duck Congee,"Few slices of fatty duck meat.
Less salty congee. That is that.",Kevin M,@WKB,food,"salty, congee",['salty'],['salty'],0,food,
72,328-katong-laksa,Katong Laksa ($5.50)," At $5.50 a bowl, I expect my laksa to taste good, if not exceptional but sadly this was just a waste of money... Shall try our luck at Janggut next time, hopefully it’s open when we visit 😅",Shaun Sim,@shaunsimjaykay,food,"expect, laksa, taste, good, not, exceptional, sadly, waste, money","['expect', 'not', 'exceptional', 'sadly', 'waste']","['expect', 'laksa', 'taste', 'good', 'not', 'exceptional', 'sadly']",-1,food,food
73,328-katong-laksa,Katong Laksa ($5.50)," At $5.50 a bowl, I expect my laksa to taste good, if not exceptional but sadly this was just a waste of money... Shall try our luck at Janggut next time, hopefully it’s open when we visit 😅",Shaun Sim,@shaunsimjaykay,time,"janggut, next, time, hopefully, ’, open","['janggut', 'next', 'hopefully', '’', 'open']","['janggut', 'next', 'hopefully', '’', 'open']",0,,
74,328-katong-laksa,Katong Laksa ($5.50)," At $5.50 a bowl, I expect my laksa to taste good, if not exceptional but sadly this was just a waste of money... Shall try our luck at Janggut next time, hopefully it’s open when we visit 😅",Shaun Sim,@shaunsimjaykay,price,"waste, money",['waste'],[],-1,price,price
75,328-katong-laksa,Katong Laksa ($5.50)," At $5.50 a bowl, I expect my laksa to taste good, if not exceptional but sadly this was just a waste of money... Shall try our luck at Janggut next time, hopefully it’s open when we visit 😅",Shaun Sim,@shaunsimjaykay,service,"taste, good, not, exceptional, sadly, waste, money","['not', 'exceptional', 'sadly', 'waste']","['taste', 'good', 'not', 'exceptional', 'sadly']",-1,food,food
76,5-the-moments,Worst Truffle Fries,Waffle and ice cream was good but not the fries.,Yan Lim,@yanlim,food,"good, not, fries",['not'],"['good', 'not']",1,food,food
77,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,food,"ice, cream",[],[],0,food,
78,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,food,"great, decor",['great'],['great'],1,ambience,ambience
79,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,food,"nice, taste, waffle",['nice'],"['nice', 'taste', 'waffle']",1,food,food
80,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,food,not,['not'],['not'],0,,
81,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,food,less,['less'],['less'],0,,
82,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,food,"feel, fresh",['feel'],"['feel', 'fresh']",1,food,food
83,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,price,not,['not'],['not'],0,,
84,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,price,"worth, money",[],['worth'],1,price,price
85,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,service,"great, decor",['great'],['great'],1,ambience,ambience
86,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,service,"nice, taste, waffle",['nice'],"['nice', 'taste', 'waffle']",1,food,food
87,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,service,bad,['bad'],['bad'],-1,service,service
88,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,service,"staff, not, attentive",['not'],"['not', 'attentive']",-1,service,service
89,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,ambience,"great, decor",['great'],['great'],1,ambience,ambience
90,cafe-de-muse,Coco Waffle with ice cream $20,"The good: Great Decor, great presentation. Nice taste of waffle.
The food and place is very Instagram friendly.
Location is convenient near Shaw theaters orchard. 
The bad: Staff is not at all attentive. Very confused and casual.
Quantity of food is very less. The waffle was not at all warm, ice cream did not feel fresh.
Cafe is overpriced and not at all worth the money.
Overall very average experience 3 on 5",Chetan Phøtøgråphy,@cmp,ambience,"nice, taste, waffle",['nice'],"['nice', 'taste', 'waffle']",1,food,food
