restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,phrase_no_aspect,phrase_no_noun,new_aspect_1,new_aspect_2,label
chug-chug,Buttermilk Chicken Burger! (Part 1),"Chug chug @chugchugsg | I had the Chug’s Buttermilk Chicken Burger (comprising Fried buttermilk chicken thigh, pepper jack, sweet coleslaw, chipotle aioli, fries 🍟!!! Swipe to the next pic for details haha) while my friend had the Chug’s Prime Beef Burger 🍔 - both of which are the recommended items hehe. We also had a pint each of the Miller Genuine Draft beer. The servings are indeed huge and food items are so good!! 😬
.
.
.
#burgersandfries #burgers #buttermilkchicken #buttermilk #buttermilkchickenburger #sgwesternfood #westernfood #chugchug #chug",‘ Jess,@jesssayshello,food,"indeed, huge, food","['indeed', 'huge', 'food']","['indeed', 'huge']",,,
chug-chug,Buttermilk Chicken Burger! (Part 1),"Chug chug @chugchugsg | I had the Chug’s Buttermilk Chicken Burger (comprising Fried buttermilk chicken thigh, pepper jack, sweet coleslaw, chipotle aioli, fries 🍟!!! Swipe to the next pic for details haha) while my friend had the Chug’s Prime Beef Burger 🍔 - both of which are the recommended items hehe. We also had a pint each of the Miller Genuine Draft beer. The servings are indeed huge and food items are so good!! 😬
.
.
.
#burgersandfries #burgers #buttermilkchicken #buttermilk #buttermilkchickenburger #sgwesternfood #westernfood #chugchug #chug",‘ Jess,@jesssayshello,food,good,[],['good'],,,
chug-chug,Buttermilk Chicken Burger! (Part 1),"Chug chug @chugchugsg | I had the Chug’s Buttermilk Chicken Burger (comprising Fried buttermilk chicken thigh, pepper jack, sweet coleslaw, chipotle aioli, fries 🍟!!! Swipe to the next pic for details haha) while my friend had the Chug’s Prime Beef Burger 🍔 - both of which are the recommended items hehe. We also had a pint each of the Miller Genuine Draft beer. The servings are indeed huge and food items are so good!! 😬
.
.
.
#burgersandfries #burgers #buttermilkchicken #buttermilk #buttermilkchickenburger #sgwesternfood #westernfood #chugchug #chug",‘ Jess,@jesssayshello,food,buttermilkchicken,['buttermilkchicken'],['buttermilkchicken'],,,
chug-chug,Buttermilk Chicken Burger! (Part 1),"Chug chug @chugchugsg | I had the Chug’s Buttermilk Chicken Burger (comprising Fried buttermilk chicken thigh, pepper jack, sweet coleslaw, chipotle aioli, fries 🍟!!! Swipe to the next pic for details haha) while my friend had the Chug’s Prime Beef Burger 🍔 - both of which are the recommended items hehe. We also had a pint each of the Miller Genuine Draft beer. The servings are indeed huge and food items are so good!! 😬
.
.
.
#burgersandfries #burgers #buttermilkchicken #buttermilk #buttermilkchickenburger #sgwesternfood #westernfood #chugchug #chug",‘ Jess,@jesssayshello,food,buttermilkchickenburger,['buttermilkchickenburger'],[],,,
chug-chug,Buttermilk Chicken Burger! (Part 1),"Chug chug @chugchugsg | I had the Chug’s Buttermilk Chicken Burger (comprising Fried buttermilk chicken thigh, pepper jack, sweet coleslaw, chipotle aioli, fries 🍟!!! Swipe to the next pic for details haha) while my friend had the Chug’s Prime Beef Burger 🍔 - both of which are the recommended items hehe. We also had a pint each of the Miller Genuine Draft beer. The servings are indeed huge and food items are so good!! 😬
.
.
.
#burgersandfries #burgers #buttermilkchicken #buttermilk #buttermilkchickenburger #sgwesternfood #westernfood #chugchug #chug",‘ Jess,@jesssayshello,service,"indeed, huge, food, items","['indeed', 'huge', 'food', 'items']","['indeed', 'huge']",,,
chug-chug,Buttermilk Chicken Burger! (Part 1),"Chug chug @chugchugsg | I had the Chug’s Buttermilk Chicken Burger (comprising Fried buttermilk chicken thigh, pepper jack, sweet coleslaw, chipotle aioli, fries 🍟!!! Swipe to the next pic for details haha) while my friend had the Chug’s Prime Beef Burger 🍔 - both of which are the recommended items hehe. We also had a pint each of the Miller Genuine Draft beer. The servings are indeed huge and food items are so good!! 😬
.
.
.
#burgersandfries #burgers #buttermilkchicken #buttermilk #buttermilkchickenburger #sgwesternfood #westernfood #chugchug #chug",‘ Jess,@jesssayshello,service,good,[],['good'],,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,food,"portion, small, not, fantastic, great","['not', 'fantastic', 'great']","['small', 'not', 'fantastic', 'great']",,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,food,"scallop, mentaiko, pasta, came, mountain, ebiko","['mentaiko', 'came', 'mountain', 'ebiko']","['came', 'ebiko']",,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,food,"cream, sauce",[],[],,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,food,"soft, succulent","['soft', 'succulent']",['soft'],,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,food,"though, 😕, har, cheong, kai, pcs, hearty","['though', '😕', 'har', 'cheong', 'kai', 'pcs', 'hearty']","['though', 'har', 'pcs', 'hearty']",,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,food,"prawn, paste, could, used, additional, flavour","['paste', 'could', 'used', 'additional', 'flavour']","['paste', 'could', 'used', 'additional']",,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,portion,"not, fantastic, great, ambiencewe, ordered, scallop, mentaiko, pasta, came, mountain, ebiko","['not', 'fantastic', 'great', 'ambiencewe', 'ordered', 'mentaiko', 'came', 'mountain', 'ebiko']","['not', 'fantastic', 'great', 'ordered', 'came', 'ebiko']",,,
chug-chug,"Pasta Portion Small, Not Fantastic But Great Ambience","We ordered Scallop Mentaiko pasta which came with a mountain of ebiko in a cream sauce pasta. Couldn’t really taste the mentaiko in the pasta, but scallop was soft and succulent. Only 3 scallops though 😕
Har Cheong Kai (6pcs $13) was hearty but more prawn paste could be used to have the additional flavour of the “Har Cheong” that we all crave for!",Sydney -,@yenyaan,portion,"cream, sauce",[],[],,,
chug-chug,Scallop mentaiko pasta,"Have always been a fan of CHUGCHUG but was there earlier this week and it seems like their standard dipped a little.
The sauce was slightly diluted.
7/10",Samantha Poh,@samanthapoh,food,"mentaiko, pastahave, always, fan, chugchug, earlier, week, seems, like, standard, dipped","['mentaiko', 'pastahave', 'always', 'fan', 'chugchug', 'earlier', 'week', 'seems', 'like', 'standard', 'dipped']","['pastahave', 'always', 'chugchug', 'earlier', 'seems', 'like', 'standard', 'dipped']",,,
chug-chug,Crispy Calamari but Borderline Burger,"The calamari was really the star of the show! The batter was really thin, and the calamari was so crispy, and paired really nicely with the aioli. The Tom yam pasta was also really good, with an intense flavour, and the strong perfume of laksa leaves. The burger was less than outstanding however, as the bun was too sweet, onions were too overpowering, and the beef too well done.",Wei Loong Siow,@Loongz,food,really,['really'],['really'],,,
chug-chug,Crispy Calamari but Borderline Burger,"The calamari was really the star of the show! The batter was really thin, and the calamari was so crispy, and paired really nicely with the aioli. The Tom yam pasta was also really good, with an intense flavour, and the strong perfume of laksa leaves. The burger was less than outstanding however, as the bun was too sweet, onions were too overpowering, and the beef too well done.",Wei Loong Siow,@Loongz,food,"laksa, leaves",['leaves'],"['laksa', 'leaves']",,,
chug-chug,Crispy Calamari but Borderline Burger,"The calamari was really the star of the show! The batter was really thin, and the calamari was so crispy, and paired really nicely with the aioli. The Tom yam pasta was also really good, with an intense flavour, and the strong perfume of laksa leaves. The burger was less than outstanding however, as the bun was too sweet, onions were too overpowering, and the beef too well done.",Wei Loong Siow,@Loongz,food,"less, outstanding, however","['less', 'outstanding', 'however']","['less', 'outstanding', 'however']",,,
chug-chug,Crispy Calamari but Borderline Burger,"The calamari was really the star of the show! The batter was really thin, and the calamari was so crispy, and paired really nicely with the aioli. The Tom yam pasta was also really good, with an intense flavour, and the strong perfume of laksa leaves. The burger was less than outstanding however, as the bun was too sweet, onions were too overpowering, and the beef too well done.",Wei Loong Siow,@Loongz,food,"bun, sweet",['sweet'],"['bun', 'sweet']",,,
