,restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,label
374,good-morning-nanyang-cafe-at-far-east-plaza,Orange Kaya Ciabatta 3nett(ala Carte),Wuu Yyiizzhhoouu,food,bread tastes like biscuits texas fried chicken lol certainly not awful,bread taste like biscuit texas fried chicken lol certainly not awful,bread tast like biscuit texa fri chicken lol certainli not aw,0
375,grasso-coffee,3 Small Plates For $11.50,Eunice Hahappie,portion,minimal protein curries stews,minimal protein curry stew,minim protein curri stew,-1
376,grasso-coffee,3 Small Plates For $11.50,Eunice Hahappie,price,point far concerned,point far concerned,point far concern,0
377,greendot-westgate,"[Greendot]
.",Joe Yang,food,robust sauce tossed capsicum,robust sauce tossed capsicum,robust sauc toss capsicum,1
378,greendot-westgate,"🌶 For those of you who like Laksa, what do you look out for in the dish?",My Food Story,food,spicy soup tau pok tasty broth glorious spicy like greendotsg vegetarian not dried shrimps consequently lack little umami flavor manages tasty,spicy soup tau pok tasty broth glorious spicy like greendotsg vegetarian not dried shrimp consequently lack little umami flavor manages tasty,spici soup tau pok tasti broth gloriou spici like greendotsg vegetarian not dri shrimp consequ lack littl umami flavor manag tasti,1
379,guo-fu-steamboat,Burpple-exclusive Seafood Set ($34.90++ for 2),Wan Ling Yeo,food,mussels sliced fish variety meat beef pork chicken,mussel sliced fish variety meat beef pork chicken,mussel slice fish varieti meat beef pork chicken,1
380,guo-fu-steamboat,Burpple-exclusive Seafood Set ($34.90++ for 2),Wan Ling Yeo,portion,set consists huge prawns scallops,set consists huge prawn scallop,set consist huge prawn scallop,1
381,guo-fu-steamboat,Burpple-exclusive Seafood Set ($34.90++ for 2),Wan Ling Yeo,price,value,value,valu,1
382,guo-fu-steamboat,Full Steam Ahead,Russell Leong,food,sauce bar coming condiment cart press special pork premium beef decent quality right male vitality soup extra seven bucks hotpot,sauce bar coming condiment cart press special pork premium beef decent quality right male vitality soup extra seven buck hotpot,sauc bar come condiment cart press special pork premium beef decent qualiti right male vital soup extra seven buck hotpot,1
383,guo-fu-steamboat,Full Steam Ahead,Russell Leong,price,extra seven bucks,extra seven buck,extra seven buck,-1
384,guo-fu-steamboat,Full Steam Ahead,Russell Leong,service,actually like tableside service,actually like tableside service,actual like tablesid servic,1
385,guo-fu-steamboat,Full Steam Ahead,Russell Leong,time,longest time,longest time,longest time,0
386,guo-fu-steamboat,Steamboat Buffet,Ethel Tan,food,xiao long bao wide variety ingredients service good,xiao long bao wide variety ingredient service good,xiao long bao wide varieti ingredi servic good,1
387,guo-fu-steamboat,Steamboat Buffet,Ethel Tan,time,burpple lunch time,burpple lunch time,burppl lunch time,0
388,guo-fu-steamboat,Steamboat Buffet.,Aiko Oo,food,best lean pork good,best lean pork good,best lean pork good,1
389,guo-fu-steamboat,Steamboat Buffet.,Aiko Oo,portion,little order serving small portions previous waste food,little order serving small portion previous waste food,littl order serv small portion previou wast food,0
390,guo-fu-steamboat,Unlimited Premium Fatty Beef & Xiao Long Bao in Chinatown,Maureen Ow,food,premium beef equal ratio fats meat slice gets cooked seconds,premium beef equal ratio fat meat slice get cooked second,premium beef equal ratio fat meat slice get cook second,1
391,gyunion,Beef Noodle,Doreen Tan,food,added tamago katsuobushi topping sliced beef onions noodles warm japanese imported shaved bonito flakes beefy taste,added tamago katsuobushi topping sliced beef onion noodle warm japanese imported shaved bonito flake beefy taste,ad tamago katsuobushi top slice beef onion noodl warm japanes import shave bonito flake beefi tast,0
392,gyunion,Beef Noodle,Doreen Tan,portion,small bowl,small bowl,small bowl,-1
393,gyunion,Gyu Soba ($7.90): Just very happy that two of my favourite things plus an onsen tamago (additional $1 top up) are together in the same bowl at a relatively affordable price!,Ernest Chua,food,tldr beef legit cheap good stuff spreading soba vs onsen tamago,tldr beef legit cheap good stuff spreading soba v onsen tamago,tldr beef legit cheap good stuff spread soba vs onsen tamago,1
394,gyunion,"Gyumen
Besides their signature Gyumen, other options are available too like the Gyudon and a vegetarian (lacto ovo) option that is served with beancurd in place of the beef.",Makan Warrior,food,cut meat,cut meat,cut meat,0
395,gyunion,my favourite item at @gyunion - spicy gyumen plus!,Jianzhong .,food,comforting bowl ramen beef slices lava eggs delicious spicy layered melted cheese,comforting bowl ramen beef slice lava egg delicious spicy layered melted cheese,comfort bowl ramen beef slice lava egg delici spici layer melt chees,1
396,gyunion,"🐮 [NEW] Gyu-don (S$7.90) 🐮
Enjoy tasty and affordable Japanese rice and noodles fare at this new and Halal-friendly eatery that is conveniently located near Bencoolen MRT Station.",MsJaniceEats 💙,food,gyu don slices beef onions wobbly onsen egg resting white rice slices hours rich beefy essence beef onions wobbly onsen egg resting white rice,gyu don slice beef onion wobbly onsen egg resting white rice slice hour rich beefy essence beef onion wobbly onsen egg resting white rice,gyu don slice beef onion wobbl onsen egg rest white rice slice hour rich beefi essenc beef onion wobbl onsen egg rest white rice,1
397,gyunion,"🐮 [NEW] Gyu-don (S$7.90) 🐮
Enjoy tasty and affordable Japanese rice and noodles fare at this new and Halal-friendly eatery that is conveniently located near Bencoolen MRT Station.",MsJaniceEats 💙,portion,generous serving savoury sweet slices,generous serving savoury sweet slice,gener serv savouri sweet slice,1
398,hainanese-delicacy,"Boneless chicken rice 🍗
The meat is very tender and soft, rice is okie and the chilli is shiok and spicy!",Suzanna Wong,food,order,order,order,1
399,hainanese-delicacy,Chicky Goodness,Yu Liang Sin,food,chicken rice tastes fragrant aromatic not oily chicken rice chicken rice ordered portion steam roasted,chicken rice taste fragrant aromatic not oily chicken rice chicken rice ordered portion steam roasted,chicken rice tast fragrant aromat not oili chicken rice chicken rice order portion steam roast,1
400,hainanese-delicacy,Chicky Goodness,Yu Liang Sin,price,ca expect cheap total,ca expect cheap total,ca expect cheap total,0
401,hainanese-delicacy,Hainanese Delicacy,Ravishing Rick Rude,food,proper chicken rice rare splendid taste scrumptious,proper chicken rice rare splendid taste scrumptious,proper chicken rice rare splendid tast scrumptiou,1
402,hainanese-delicacy,Tender Awesomeness!,Chrissy K,food,flavourful chicken rice big portion fragrant,flavourful chicken rice big portion fragrant,flavour chicken rice big portion fragrant,1
403,hainanese-delicacy,Tender Awesomeness!,Chrissy K,portion,big portion fragrant rice,big portion fragrant rice,big portion fragrant rice,1
404,hang-out-cafe-1,Ice Cafe Latte,Lee Jia Hui,food,strong coffee aroma,strong coffee aroma,strong coffe aroma,1
405,hang-out-cafe-1,"[NEW Location] [NEW Menu] [Bugis] [Opened: TODAY]
Hang Out Cafe had shifted from AMK to their current site at NAFA TODAY!",Nicholas Tan,food,prefer al dente version pasta hang ocean crab meat spicy tomato sauce sgd pretty flavourful spicy taste kicked,prefer al dente version pasta hang ocean crab meat spicy tomato sauce sgd pretty flavourful spicy taste kicked,prefer al dent version pasta hang ocean crab meat spici tomato sauc sgd pretti flavour spici tast kick,0
406,hang-out-cafe-1,"[NEW Location] [NEW Menu] [Bugis] [Opened: TODAY]
Hang Out Cafe had shifted from AMK to their current site at NAFA TODAY!",Nicholas Tan,portion,smaller,smaller,smaller,0
407,hao-kee-seafood-deluxe,Funny how everyone only recommends the chaota beehoon and crispy fried kailan here.,yomisz eats,food,use fat hokkien noodles instead round white version prawnnoodles squid,use fat hokkien noodle instead round white version prawnnoodles squid,use fat hokkien noodl instead round white version prawnnoodl squid,0
408,hao-kee-seafood-deluxe,Hao Kee,Kiat Ching Yee,portion,smaller serving,smaller serving,smaller serv,0
409,hao-kee-seafood-deluxe,Hao Kee,Kiat Ching Yee,price,reduce price smaller,reduce price smaller,reduc price smaller,0
410,hao-kee-seafood-deluxe,Hao Kee Seafood Deluxe.,Nicholas Chia,food,drenched gooey eggy sauce seafood vegetables flavorful perfect,drenched gooey eggy sauce seafood vegetable flavorful perfect,drench gooey eggi sauc seafood veget flavor perfect,0
411,hao-kee-seafood-deluxe,Truly Chao Da (burnt) Beehoon that’s burnt to a non-oily blackish finishing with an aromatic Wok Hei taste.,I makan Sg,food,oil achieve crispy burnt fried effect fried kailan pork floss point non oily leaves juicy crunchy stems convenient alternative crab add chilli,oil achieve crispy burnt fried effect fried kailan pork floss point non oily leaf juicy crunchy stem convenient alternative crab add chilli,oil achiev crispi burnt fri effect fri kailan pork floss point non oili leav juici crunchi stem conveni altern crab add chilli,1
412,hao-kee-seafood-deluxe,Truly Chao Da (burnt) Beehoon that’s burnt to a non-oily blackish finishing with an aromatic Wok Hei taste.,I makan Sg,portion,generous,generous,gener,1
413,happy-oven,Banana Cake,Doreen Tan,food,banana cake banana cake,banana cake banana cake,banana cake banana cake,0
414,happy-oven,Choc Eclair ($1),Carrie Carrie,food,delighted cream inside choc,delighted cream inside choc,delight cream insid choc,1
415,happy-oven,This is why I so love the weekends! [Part II] 💗,AC Chan,food,sweet treats happy oven munching itsy bitsy signature apple crumble stuffed adequate jammy filling bite size ondeh,sweet treat happy oven munching itsy bitsy signature apple crumble stuffed adequate jammy filling bite size ondeh,sweet treat happi oven munch itsi bitsi signatur appl crumbl stuf adequ jammi fill bite size ondeh,1
416,happy-oven,This is why I so love the weekends! [Part II] 💗,AC Chan,portion,generous chunks gula melaka coconut filling filling,generous chunk gula melaka coconut filling filling,gener chunk gula melaka coconut fill fill,1
417,hokkaido-izakaya,For a Slurping Good Time,Vanessa Kou,food,comforting selection buckwheat noodles free flow onsen eggs fried tempura batter seaweed upsize soba tried kakiage tempura soba bit gelak awhile mixed vegetables sliced beef complemented,comforting selection buckwheat noodle free flow onsen egg fried tempura batter seaweed upsize soba tried kakiage tempura soba bit gelak awhile mixed vegetable sliced beef complemented,comfort select buckwheat noodl free flow onsen egg fri tempura batter seawe upsiz soba tri kakiag tempura soba bit gelak awhil mix veget slice beef complement,1
418,hokkaido-izakaya,For a Slurping Good Time,Vanessa Kou,price,no additional cost additional cost,no additional cost additional cost,no addit cost addit cost,1
419,hokkaido-izakaya,Hot soba with big ass tempura and assorted sushi.,Adorra Az,food,hokkaidoizakaya soba,hokkaidoizakaya soba,hokkaidoizakaya soba,0
420,hokkaido-izakaya,😅 Super BIG tempura!!,Sueann Kuan,food,openrice dayseatout tempura soba,openrice dayseatout tempura soba,openric dayseatout tempura soba,0
421,hokkaidoya,#Mondayblues no more with a #GIVEAWAY courtesy of #HokkaidoyaSG!,Geraldine Tay,food,traditional kagami biraki sake barrel opening ceremony congratulatory sake toast,traditional kagami biraki sake barrel opening ceremony congratulatory sake toast,tradit kagami biraki sake barrel open ceremoni congratulatori sake toast,0
422,hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!",Thechoyalicious :),ambience,old restaurant sushi tei offers casual dining,old restaurant sushi tei offer casual dining,old restaur sushi tei offer casual dine,0
423,hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!",Thechoyalicious :),food,slices pan fried heavenly perfection medium hokkaido cooked al dente super starchy ramen served miso broth recommends dessert milk ice cream wafer,slice pan fried heavenly perfection medium hokkaido cooked al dente super starchy ramen served miso broth recommends dessert milk ice cream wafer,slice pan fri heavenli perfect medium hokkaido cook al dent super starchi ramen serv miso broth recommend dessert milk ice cream wafer,1
424,hokkaidoya,"Hokkaido Beef Ramen —$15.90
OMG!",Thechoyalicious :),price,affordable prices,affordable price,afford price,1
