restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
artrestaurant,Loved The Italian Seabass - One Of The Degustation Menu: $78 / $108 / $138 before taxes),Veronica Phua,food,pretty vegetables sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretty vegetable sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretti veget sauc pour serv good golli emulsifi liquid fresh appl juic extra virgin oliv oil chef bepp serv good golli tast splendid,pretty vegetables sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretty vegetables sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretti veget sauc pour serv good golli emulsifi liquid fresh appl juic extra virgin oliv oil chef bepp serv good golli tast splendid,pretty vegetable sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,pretti veget sauc pour serv good golli emulsifi liquid fresh appl juic extra virgin oliv oil chef bepp serv good golli tast splendid,pretty vegetable sauce poured served good golly emulsified liquid fresh apple juice extra virgin olive oil chef beppe served good golly taste splendid,1.0
artrestaurant,Pretty curls of sweet melon over thin slices of parma ham and hidden underneath all that were fresh rocket leaves!,Jay Elle,food,slices parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slices parma ham fresh rocket melon better,slices parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,slice parma ham fresh rocket melon better,1.0
artrestaurant,Tagliolini with crab and pachino tomatoes.,Happy GreedyFoodie,food,pachino tomatoes perfect pasta sauce tasty crab,pachino tomato perfect pasta sauce tasty crab,pachino tomato perfect pasta sauc tasti crab,pachino tomatoes perfect pasta sauce tasty crab,pachino tomatoes perfect pasta sauce tasty crab,pachino tomato perfect pasta sauc tasti crab,pachino tomato perfect pasta sauce tasty crab,pachino tomato perfect pasta sauc tasti crab,pachino tomato perfect pasta sauce tasty crab,1.0
aussie-roll,Aussie Rolls,MichelleLIN T,food,felt flavour quality,felt flavour quality,felt flavour qualiti,felt flavour quality,felt flavour quality,felt flavour qualiti,felt flavour quality,felt flavour qualiti,felt flavour quality,0.0
aussie-roll,Aussie Style Sushi,Jasmean Choi,food,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,know sushi sold,0.0
aussie-roll,Comfort And Simple To-Go,Tansy .,food,quick satisfying meal,quick satisfying meal,quick satisfi meal,quick satisfying meal,quick satisfying meal,quick satisfi meal,quick satisfying meal,quick satisfi meal,quick satisfying meal,1.0
aussie-roll,Comfort And Simple To-Go,Tansy .,price,reasonably priced portion,reasonably priced portion,reason price portion,reasonably priced portion,reasonably priced portion,reason price portion,reasonably priced portion,reason price portion,reasonably priced portion,1.0
aussie-roll,Handrolls,Doreen Tan,food,smoked salmon,smoked salmon,smoke salmon,smoked salmon,smoked salmon,smoke salmon,smoked salmon,smoke salmon,smoked salmon,0.0
aussie-roll,Quick Bites-chicken Terriyaki And Salmon Avocado,Just Keep Eating,food,chicken terriyaki salmon avocadocouldn decide rows,chicken terriyaki salmon avocadocouldn decide row,chicken terriyaki salmon avocadocouldn decid row,chicken terriyaki salmon avocadocouldn decide rows,chicken terriyaki salmon avocadocouldn decide rows,chicken terriyaki salmon avocadocouldn decid row,chicken terriyaki salmon avocadocouldn decide row,chicken terriyaki salmon avocadocouldn decid row,chicken terriyaki salmon avocadocouldn decide row,0.0
aussie-roll,today's #lunch #aussieroll aiya should have bought the fish katsu roll but these is nice too!,Edmund Weixian,food,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,bought fish katsu roll nice,1.0
ayam-penyet-president-7,Affordable Indonesian Cuisine at Hillion Mall,Hungry Ghost,food,fried chicken indonesian cuisine hillion mallayam penyet president,fried chicken indonesian cuisine hillion mallayam penyet president,fri chicken indonesian cuisin hillion mallayam penyet presid,fried chicken indonesian cuisine hillion mallayam penyet president,fried chicken indonesian cuisine hillion mallayam penyet president,fri chicken indonesian cuisin hillion mallayam penyet presid,fried chicken indonesian cuisine hillion mallayam penyet president,fri chicken indonesian cuisin hillion mallayam penyet presid,fried chicken indonesian cuisine hillion mallayam penyet president,0.0
ayam-penyet-president-7,Barbeque Half Chicken,The Fine Diner SG,food,black sauce chilli good flavorful skin nicely crisped goes signature yellow rice nicely crisped touch dry black sauce chilli goes signature yellow,black sauce chilli good flavorful skin nicely crisped go signature yellow rice nicely crisped touch dry black sauce chilli go signature yellow,black sauc chilli good flavor skin nice crisp goe signatur yellow rice nice crisp touch dri black sauc chilli goe signatur yellow,black sauce chilli good flavorful skin nicely crisped goes signature yellow rice nicely crisped touch dry black sauce chilli goes signature yellow,black sauce chilli good flavorful skin nicely crisped goes signature yellow rice nicely crisped touch dry black sauce chilli goes signature yellow,black sauc chilli good flavor skin nice crisp goe signatur yellow rice nice crisp touch dri black sauc chilli goe signatur yellow,black sauce chilli good flavorful skin nicely crisped go signature yellow rice nicely crisped touch dry black sauce chilli go signature yellow,black sauc chilli good flavor skin nice crisp goe signatur yellow rice nice crisp touch dri black sauc chilli goe signatur yellow,black sauce chilli good flavorful skin nicely crisped go signature yellow rice nicely crisped touch dry black sauce chilli go signature yellow,1.0
ayam-penyet-president-7,Rice Cake ($1),LoveFood_ LiveLife,food,white rice ingredients opted lighter form carbs,white rice ingredient opted lighter form carbs,white rice ingredi opt lighter form carb,white rice ingredients opted lighter form carbs,white rice ingredients opted lighter form carbs,white rice ingredi opt lighter form carb,white rice ingredient opted lighter form carbs,white rice ingredi opt lighter form carb,white rice ingredient opted lighter form carbs,0.0
ayam-penyet-president-7,Tahu Telor ($6.50),LoveFood_ LiveLife,food,deep fried beancurd tower egg peanut sauce comes,deep fried beancurd tower egg peanut sauce come,deep fri beancurd tower egg peanut sauc come,deep fried beancurd tower egg peanut sauce comes,deep fried beancurd tower egg peanut sauce comes,deep fri beancurd tower egg peanut sauc come,deep fried beancurd tower egg peanut sauce come,deep fri beancurd tower egg peanut sauc come,deep fried beancurd tower egg peanut sauce come,0.0
ayam-penyet-president-at-nex,Fried Chicken,Juzcrap C,food,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,tough chunk meat,-1.0
ayam-penyet-president-at-nex,Grilled Chicken,Juzcrap C,food,drizzled chicken better meat tender,drizzled chicken better meat tender,drizzl chicken better meat tender,drizzled chicken better meat tender,drizzled chicken better meat tender,drizzl chicken better meat tender,drizzled chicken better meat tender,drizzl chicken better meat tender,drizzled chicken better meat tender,1.0
azmaya-honten,Azmaya Honten Japanese Restaurant,Janice Yip,food,japanese hotpot broth clean healthy casual meet ups long chats hot food match rainy,japanese hotpot broth clean healthy casual meet ups long chat hot food match rainy,japanes hotpot broth clean healthi casual meet up long chat hot food match raini,japanese hotpot broth clean healthy casual meet ups long chats hot food match rainy,japanese hotpot broth clean healthy casual meet ups long chats hot food match rainy,japanes hotpot broth clean healthi casual meet up long chat hot food match raini,japanese hotpot broth clean healthy casual meet ups long chat hot food match rainy,japanes hotpot broth clean healthi casual meet up long chat hot food match raini,japanese hotpot broth clean healthy casual meet ups long chat hot food match rainy,0.0
azmaya-honten,Beef/Pork Buffet Lunch ($19.90),Athena Khoo,food,buffet lunch different choices meat beef pork little gamey tough cooked long probably extremely salty drink lots cooked long probably cut,buffet lunch different choice meat beef pork little gamey tough cooked long probably extremely salty drink lot cooked long probably cut,buffet lunch differ choic meat beef pork littl gamey tough cook long probabl extrem salti drink lot cook long probabl cut,buffet lunch different choices meat beef pork little gamey tough cooked long probably extremely salty drink lots cooked long probably cut,buffet lunch different choices meat beef pork little gamey tough cooked long probably extremely salty drink lots cooked long probably cut,buffet lunch differ choic meat beef pork littl gamey tough cook long probabl extrem salti drink lot cook long probabl cut,buffet lunch different choice meat beef pork little gamey tough cooked long probably extremely salty drink lot cooked long probably cut,buffet lunch differ choic meat beef pork littl gamey tough cook long probabl extrem salti drink lot cook long probabl cut,buffet lunch different choice meat beef pork little gamey tough cooked long probably extremely salty drink lot cooked long probably cut,0.0
azmaya-honten,Pork BBQ Buffet,terence yeo,food,comes greens shiitake mushrooms,come green shiitake mushroom,come green shiitak mushroom,comes greens shiitake mushrooms,comes greens shiitake mushrooms,come green shiitak mushroom,come green shiitake mushroom,come green shiitak mushroom,come green shiitake mushroom,0.0
azmaya-honten,"Rainy weather antidote, a grilled dinner with all i can eat beef and pork.",Phoebe MQ,food,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,eat beef,0.0
azmaya-honten,"Very hearty broth, albeit limited meat",Cherie Heng,food,hearty broth limited meati love soup rich flavours tough choose good meat varieties rich flavours,hearty broth limited meati love soup rich flavour tough choose good meat variety rich flavour,hearti broth limit meati love soup rich flavour tough choos good meat varieti rich flavour,hearty broth limited meati love soup rich flavours tough choose good meat varieties rich flavours,hearty broth limited meati love soup rich flavours tough choose good meat varieties rich flavours,hearti broth limit meati love soup rich flavour tough choos good meat varieti rich flavour,hearty broth limited meati love soup rich flavour tough choose good meat variety rich flavour,hearti broth limit meati love soup rich flavour tough choos good meat varieti rich flavour,hearty broth limited meati love soup rich flavour tough choose good meat variety rich flavour,1.0
